user_id,avg_common,max_common,min_common_nonzero,feature_vector
B0040I7TC0,0.0027140832984094672,4.0,1.0,"[0.0027, 4, 1]"
B0040I7TFW,0.0017960845357121475,2.0,1.0,"[0.0018, 2, 1]"
B0040I7TOS,0.0003991298968249217,2.0,1.0,"[0.0004, 2, 1]"
B0040I7UV0,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B0040I7ZR4,9.978247420623042e-05,2.0,1.0,"[0.0001, 2, 1]"
B0040I85QY,0.0002594344329361991,2.0,1.0,"[0.0003, 2, 1]"
B0040I8AAA,0.0005587818555548903,2.0,1.0,"[0.0006, 2, 1]"
B0040IA9JA,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B0040IAFVW,0.00029934742261869123,2.0,1.0,"[0.0003, 2, 1]"
B0040IBETE,0.0015566065976171945,2.0,1.0,"[0.0016, 2, 1]"
B0040IBFU2,0.0016164760821409327,4.0,1.0,"[0.0016, 4, 1]"
B0040IBOUI,0.00029934742261869123,2.0,1.0,"[0.0003, 2, 1]"
B0040ICILW,0.0004589993813486599,2.0,1.0,"[0.0005, 2, 1]"
B0040IDMQ2,0.00031930391745993734,3.0,1.0,"[0.0003, 3, 1]"
B0040JDHMU,0.0013769981440459797,2.0,1.0,"[0.0014, 2, 1]"
B0040MDFA6,9.978247420623042e-05,1.0,1.0,"[0.0001, 1, 1]"
B0040MVFTO,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B0040MVWG0,0.0007783032988085973,2.0,1.0,"[0.0008, 2, 1]"
B0040NCV1O,0.006565686802769962,37.0,1.0,"[0.0066, 37, 1]"
B0040NX2BC,0.0008780857730148276,2.0,1.0,"[0.0009, 2, 1]"
B0040O4JUE,0.00019956494841246085,2.0,1.0,"[0.0002, 2, 1]"
B0040OXUKE,0.0003592169071424295,1.0,1.0,"[0.0004, 1, 1]"
B0040PUU0Q,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B0040Q23A0,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B0040T0F3Y,0.0,0.0,0.0,"[0.0, 0, 0]"
B0040T5V06,0.0018359975253946397,3.0,1.0,"[0.0018, 3, 1]"
B0040TEA3A,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B00410I7QE,0.0002195214432537069,2.0,1.0,"[0.0002, 2, 1]"
B00410OFP6,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B00410RKDK,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B00411QRXI,0.00015965195872996867,1.0,1.0,"[0.0002, 1, 1]"
B00415FKSC,0.0004989123710311521,2.0,1.0,"[0.0005, 2, 1]"
B00415H6UC,0.00013969546388872258,2.0,1.0,"[0.0001, 2, 1]"
B00415MUWG,0.002594344329361991,2.0,1.0,"[0.0026, 2, 1]"
B004191H7Q,0.00027939092777744517,2.0,1.0,"[0.0003, 2, 1]"
B0041931H0,0.0002195214432537069,2.0,1.0,"[0.0002, 2, 1]"
B0041978C4,0.0005986948452373825,3.0,1.0,"[0.0006, 3, 1]"
B0041ANRVY,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B0041BCJA8,0.00019956494841246085,2.0,1.0,"[0.0002, 2, 1]"
B0041BRN2M,7.982597936498434e-05,1.0,1.0,"[0.0001, 1, 1]"
B0041E4F5W,0.0004390428865074138,2.0,1.0,"[0.0004, 2, 1]"
B0041E6AD2,9.978247420623042e-05,1.0,1.0,"[0.0001, 1, 1]"
B0041EXW1A,0.0016364325769821788,2.0,1.0,"[0.0016, 2, 1]"
B0041GVWQ0,0.00013969546388872258,1.0,1.0,"[0.0001, 1, 1]"
B0041H17UK,0.00013969546388872258,1.0,1.0,"[0.0001, 1, 1]"
B0041KMUYE,0.004310602885709154,2.0,1.0,"[0.0043, 2, 1]"
B0041N98AK,0.0001197389690474765,3.0,1.0,"[0.0001, 3, 1]"
B0041Q5YJ6,0.0027140832984094672,2.0,1.0,"[0.0027, 2, 1]"
B0041RMGY6,0.0029735177313456665,2.0,1.0,"[0.003, 2, 1]"
B0041TDW7Y,0.0029934742261869124,2.0,1.0,"[0.003, 2, 1]"
B0041U2K6C,0.009998203915464288,6.0,1.0,"[0.01, 6, 1]"
B0041VDXH6,0.0017561715460296552,2.0,1.0,"[0.0018, 2, 1]"
B0041VG0FI,0.00031930391745993734,2.0,1.0,"[0.0003, 2, 1]"
B0041VI0II,0.0013171286595222416,2.0,1.0,"[0.0013, 2, 1]"
B0041VID12,0.004071124947614201,2.0,1.0,"[0.0041, 2, 1]"
B0041VIE4I,0.000957911752379812,2.0,1.0,"[0.001, 2, 1]"
B0041W3Q5E,7.982597936498434e-05,1.0,1.0,"[0.0001, 1, 1]"
B0041WVKBQ,0.0,0.0,0.0,"[0.0, 0, 0]"
B0041XQANI,0.0004589993813486599,1.0,1.0,"[0.0005, 1, 1]"
B0041XRW3K,0.0010576942265860423,3.0,1.0,"[0.0011, 3, 1]"
B0041XTRAG,0.00013969546388872258,1.0,1.0,"[0.0001, 1, 1]"
B0041ZMQG6,0.00027939092777744517,2.0,1.0,"[0.0003, 2, 1]"
B004293ZU2,0.007802989482927219,4.0,1.0,"[0.0078, 4, 1]"
B004295CBM,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B0042970G2,0.006924903709912391,11.0,1.0,"[0.0069, 11, 1]"
B004298TMQ,0.01498732762577581,8.0,1.0,"[0.015, 8, 1]"
B00429B0FE,0.0005188688658723982,1.0,1.0,"[0.0005, 1, 1]"
B0042BAIVO,7.982597936498434e-05,2.0,1.0,"[0.0001, 2, 1]"
B0042ED1LK,0.0020954319583308388,2.0,1.0,"[0.0021, 2, 1]"
B0042FF5FY,0.0015166936079347023,2.0,1.0,"[0.0015, 2, 1]"
B0042FG2H4,0.0001197389690474765,1.0,1.0,"[0.0001, 1, 1]"
B0042FGEJA,0.0020954319583308388,2.0,1.0,"[0.0021, 2, 1]"
B0042FKIL0,0.00015965195872996867,2.0,1.0,"[0.0002, 2, 1]"
B0042GF5PI,0.003831647009519248,6.0,1.0,"[0.0038, 6, 1]"
B0042GGRLE,0.0009179987626973199,2.0,1.0,"[0.0009, 2, 1]"
B0042GIQL8,0.0002195214432537069,1.0,1.0,"[0.0002, 1, 1]"
B0042GJHU2,0.0004390428865074138,2.0,1.0,"[0.0004, 2, 1]"
B0042GKKN0,0.012971721646809955,10.0,1.0,"[0.013, 10, 1]"
B0042GMYZW,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B0042GMZ7E,0.0002594344329361991,2.0,1.0,"[0.0003, 2, 1]"
B0042H746A,0.0004589993813486599,2.0,1.0,"[0.0005, 2, 1]"
B0042H8ALI,0.004609950308327846,5.0,1.0,"[0.0046, 5, 1]"
B0042HQBQ4,0.00967889999800435,15.0,1.0,"[0.0097, 15, 1]"
B0042HUI9K,0.002414735875790776,2.0,1.0,"[0.0024, 2, 1]"
B0042HVMBI,0.00013969546388872258,1.0,1.0,"[0.0001, 1, 1]"
B0042HW122,0.003572212576583049,4.0,1.0,"[0.0036, 4, 1]"
B0042IKBCS,0.0,0.0,0.0,"[0.0, 0, 0]"
B0042IM8E2,0.00029934742261869123,1.0,1.0,"[0.0003, 1, 1]"
B0042IQ7YO,0.0063262088646750085,5.0,1.0,"[0.0063, 5, 1]"
B0042J7UY4,0.0,0.0,0.0,"[0.0, 0, 0]"
B0042JA26M,7.982597936498434e-05,1.0,1.0,"[0.0001, 1, 1]"
B0042JDXKE,0.004490211339280369,2.0,1.0,"[0.0045, 2, 1]"
B0042L21LE,0.004550080823804107,4.0,1.0,"[0.0046, 4, 1]"
B0042MG60K,0.00015965195872996867,2.0,1.0,"[0.0002, 2, 1]"
B0042NC87E,0.000239477938094953,1.0,1.0,"[0.0002, 1, 1]"
B0042NE0HU,9.978247420623042e-05,1.0,1.0,"[0.0001, 1, 1]"
B0042NHCNO,0.00013969546388872258,2.0,1.0,"[0.0001, 2, 1]"
B0042NHW0W,0.0027739527829332058,2.0,1.0,"[0.0028, 2, 1]"
B0042NJ1OM,0.0028138657726156976,2.0,1.0,"[0.0028, 2, 1]"
B0042NLJPQ,0.0002594344329361991,2.0,1.0,"[0.0003, 2, 1]"
B0042NNQ5W,0.000478955876189906,2.0,1.0,"[0.0005, 2, 1]"
B0042RSMES,0.00017960845357121476,1.0,1.0,"[0.0002, 1, 1]"
B0042U734K,0.0017960845357121475,3.0,1.0,"[0.0018, 3, 1]"
B0042U73CW,0.0466383284439921,16.0,1.0,"[0.0466, 16, 1]"
B0042U77B4,0.0003791734019836756,2.0,1.0,"[0.0004, 2, 1]"
B0042U8T6G,0.007902771957133448,6.0,1.0,"[0.0079, 6, 1]"
B0042U8TB6,0.003173082679758127,2.0,1.0,"[0.0032, 2, 1]"
B0042U8VUA,0.008242032369434632,4.0,1.0,"[0.0082, 4, 1]"
B0042U8XIK,0.001157476700792273,2.0,1.0,"[0.0012, 2, 1]"
B0042U91T0,0.0006984773194436129,2.0,1.0,"[0.0007, 2, 1]"
B0042U92ZI,0.0041908639166616775,2.0,1.0,"[0.0042, 2, 1]"
B0042UAJ6Y,0.0003392604123011834,2.0,1.0,"[0.0003, 2, 1]"
B0042UAJQO,0.0008182162884910894,2.0,1.0,"[0.0008, 2, 1]"
B0042UAKD6,0.03222973916861242,8.0,1.0,"[0.0322, 8, 1]"
B0042UBYZO,0.005029036699994013,3.0,1.0,"[0.005, 3, 1]"
B0042UC0H0,0.00682512123570616,3.0,1.0,"[0.0068, 3, 1]"
B0042UC0SO,0.0035123430920593105,2.0,1.0,"[0.0035, 2, 1]"
B0042UC36S,0.009080205152766968,9.0,1.0,"[0.0091, 9, 1]"
B0042UDS6C,0.007403859586102297,4.0,1.0,"[0.0074, 4, 1]"
B0042UE13Q,0.000478955876189906,2.0,1.0,"[0.0005, 2, 1]"
B0042UE19A,0.004410385359915384,3.0,1.0,"[0.0044, 3, 1]"
B0042UE2DU,0.004150950926979186,2.0,1.0,"[0.0042, 2, 1]"
B0042UFWFW,0.0015765630924584407,2.0,1.0,"[0.0016, 2, 1]"
B0042UFWP2,0.05923087668881838,17.0,1.0,"[0.0592, 17, 1]"
B0042ZKLOO,0.0008182162884910894,2.0,1.0,"[0.0008, 2, 1]"
B004334N62,0.000478955876189906,2.0,1.0,"[0.0005, 2, 1]"
B004336BAS,0.0,0.0,0.0,"[0.0, 0, 0]"
B004336SHE,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B004336TK0,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B00433B2H0,0.0012971721646809955,2.0,1.0,"[0.0013, 2, 1]"
B00433JK5Q,0.0002195214432537069,1.0,1.0,"[0.0002, 1, 1]"
B00433O36W,0.0018160410305533936,2.0,1.0,"[0.0018, 2, 1]"
B00433OCYU,0.00478955876189906,5.0,1.0,"[0.0048, 5, 1]"
B00434U7ES,0.0,0.0,0.0,"[0.0, 0, 0]"
B004357DJE,0.0008381727833323355,4.0,1.0,"[0.0008, 4, 1]"
B00435AUOE,0.0013171286595222416,5.0,1.0,"[0.0013, 5, 1]"
B00435IK9G,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B004386MMU,0.020156059789658544,11.0,1.0,"[0.0202, 11, 1]"
B004386N88,0.0041908639166616775,4.0,1.0,"[0.0042, 4, 1]"
B00438AAF0,0.010177812369035503,10.0,1.0,"[0.0102, 10, 1]"
B00438BUGI,0.0007783032988085973,2.0,1.0,"[0.0008, 2, 1]"
B0043AZ72O,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B0043C3EB8,0.0002195214432537069,5.0,1.0,"[0.0002, 5, 1]"
B0043CJ8X6,0.011854157935700174,4.0,1.0,"[0.0119, 4, 1]"
B0043CJC3C,0.03376638927138837,15.0,1.0,"[0.0338, 15, 1]"
B0043CKNA8,0.0022550839170608072,2.0,1.0,"[0.0023, 2, 1]"
B0043CKORA,0.0022949969067432995,2.0,1.0,"[0.0023, 2, 1]"
B0043CKU9W,0.0008381727833323355,4.0,1.0,"[0.0008, 4, 1]"
B0043CKUAQ,0.015885369893631884,7.0,1.0,"[0.0159, 7, 1]"
B0043CM6Y4,0.0010576942265860423,2.0,1.0,"[0.0011, 2, 1]"
B0043CNW9W,0.0,0.0,0.0,"[0.0, 0, 0]"
B0043CO7PA,0.0002195214432537069,2.0,1.0,"[0.0002, 2, 1]"
B0043CO8H2,0.003073300205551897,2.0,1.0,"[0.0031, 2, 1]"
B0043CODXG,0.004869384741264044,5.0,1.0,"[0.0049, 5, 1]"
B0043CPX9E,0.000718433814284859,2.0,1.0,"[0.0007, 2, 1]"
B0043CPXHQ,0.005767427009120118,3.0,1.0,"[0.0058, 3, 1]"
B0043CPZ8S,0.0027340397932507136,3.0,1.0,"[0.0027, 3, 1]"
B0043CRZNG,0.004170907421820432,2.0,1.0,"[0.0042, 2, 1]"
B0043EF86A,0.00029934742261869123,2.0,1.0,"[0.0003, 2, 1]"
B0043FWF1A,0.004550080823804107,10.0,1.0,"[0.0046, 10, 1]"
B0043FWF3S,0.0011375202059510268,2.0,1.0,"[0.0011, 2, 1]"
B0043FWF6U,0.008960466183719491,4.0,1.0,"[0.009, 4, 1]"
B0043FY93W,0.0005388253607136442,2.0,1.0,"[0.0005, 2, 1]"
B0043G2474,0.004410385359915384,4.0,1.0,"[0.0044, 4, 1]"
B0043G41D4,0.01141511504919276,5.0,1.0,"[0.0114, 5, 1]"
B0043H0GFU,0.0,0.0,0.0,"[0.0, 0, 0]"
B0043H80HQ,0.0004390428865074138,2.0,1.0,"[0.0004, 2, 1]"
B0043HA1K0,0.00876090123530703,7.0,1.0,"[0.0088, 7, 1]"
B0043HA344,0.012632461234508771,6.0,1.0,"[0.0126, 6, 1]"
B0043HBQJU,0.00019956494841246085,1.0,1.0,"[0.0002, 1, 1]"
B0043HDK76,0.0006186513400786286,2.0,1.0,"[0.0006, 2, 1]"
B0043HDLNE,0.01181424494601768,5.0,1.0,"[0.0118, 5, 1]"
B0043HF61O,0.0006785208246023668,2.0,1.0,"[0.0007, 2, 1]"
B0043HFA1A,0.0002195214432537069,1.0,1.0,"[0.0002, 1, 1]"
B0043HFA1U,0.01289189566744497,6.0,1.0,"[0.0129, 6, 1]"
B0043HFCKO,0.00019956494841246085,2.0,1.0,"[0.0002, 2, 1]"
B0043IJ6G4,0.0001197389690474765,1.0,1.0,"[0.0001, 1, 1]"
B0043IJ7M2,0.0022351274222195613,3.0,1.0,"[0.0022, 3, 1]"
B0043IOGIM,0.0012772156698397494,3.0,1.0,"[0.0013, 3, 1]"
B0043IOHK4,0.00015965195872996867,1.0,1.0,"[0.0002, 1, 1]"
B0043J8IUS,0.0006186513400786286,2.0,1.0,"[0.0006, 2, 1]"
B0043J8O3E,0.0008980422678560737,2.0,1.0,"[0.0009, 2, 1]"
B0043J8X2G,0.002155301442854577,4.0,1.0,"[0.0022, 4, 1]"
B0043JC8L8,0.00147678061825221,2.0,1.0,"[0.0015, 2, 1]"
B0043JCBHY,0.00017960845357121476,2.0,1.0,"[0.0002, 2, 1]"
B0043JCGUG,0.0014967371130934562,3.0,1.0,"[0.0015, 3, 1]"
B0043JE4QK,0.0010576942265860423,2.0,1.0,"[0.0011, 2, 1]"
B0043KH7CC,0.0001197389690474765,2.0,1.0,"[0.0001, 2, 1]"
B0043KIO7O,0.0002594344329361991,1.0,1.0,"[0.0003, 1, 1]"
B0043M0P0G,0.0009179987626973199,2.0,1.0,"[0.0009, 2, 1]"
B0043NYUEM,0.0006386078349198747,2.0,1.0,"[0.0006, 2, 1]"
B0043NZWSA,0.0005986948452373825,6.0,1.0,"[0.0006, 6, 1]"
B0043O5CXE,0.0013969546388872258,4.0,1.0,"[0.0014, 4, 1]"
B0043O5D06,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B0043OUXVU,0.00019956494841246085,2.0,1.0,"[0.0002, 2, 1]"
B0043OUZZO,0.0003592169071424295,1.0,1.0,"[0.0004, 1, 1]"
B0043OWYNU,0.0025544313396794987,2.0,1.0,"[0.0026, 2, 1]"
B0043OYSDE,0.00015965195872996867,2.0,1.0,"[0.0002, 2, 1]"
B0043P1JK8,0.008581292781735816,6.0,1.0,"[0.0086, 6, 1]"
B0043P1JR6,0.00029934742261869123,1.0,1.0,"[0.0003, 1, 1]"
B0043P1NCC,0.0004989123710311521,2.0,1.0,"[0.0005, 2, 1]"
B0043REZW0,0.0010776507214272884,2.0,1.0,"[0.0011, 2, 1]"
B0043RF0AQ,0.0004989123710311521,1.0,1.0,"[0.0005, 1, 1]"
B0043RGXK2,0.0012572591749985033,3.0,1.0,"[0.0013, 3, 1]"
B0043RH8KG,0.0027939092777744517,4.0,1.0,"[0.0028, 4, 1]"
B0043RIGFC,0.004550080823804107,9.0,1.0,"[0.0046, 9, 1]"
B0043RIGG6,0.0022151709273783154,9.0,1.0,"[0.0022, 9, 1]"
B0043RK6LE,0.000478955876189906,2.0,1.0,"[0.0005, 2, 1]"
B0043RSUJY,7.982597936498434e-05,2.0,2.0,"[0.0001, 2, 2]"
B0043RSUOY,7.982597936498434e-05,1.0,1.0,"[0.0001, 1, 1]"
B0043SBA2M,0.001197389690474765,2.0,1.0,"[0.0012, 2, 1]"
B0043SBB44,0.00013969546388872258,2.0,1.0,"[0.0001, 2, 1]"
B0043SCY40,0.0008980422678560737,2.0,1.0,"[0.0009, 2, 1]"
B0043T9F3C,0.0029136482468219284,2.0,1.0,"[0.0029, 2, 1]"
B0043TAXK6,0.00013969546388872258,2.0,1.0,"[0.0001, 2, 1]"
B0043TBMBK,0.01626454329561556,13.0,1.0,"[0.0163, 13, 1]"
B0043TBWCO,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B0043TE8PM,0.0022351274222195613,2.0,1.0,"[0.0022, 2, 1]"
B0043TE8RK,0.0005986948452373825,2.0,1.0,"[0.0006, 2, 1]"
B0043TE8ZM,0.0020156059789658543,2.0,1.0,"[0.002, 2, 1]"
B0043TGBAW,0.005468079586501427,4.0,1.0,"[0.0055, 4, 1]"
B0043UE0IQ,0.005188688658723982,6.0,1.0,"[0.0052, 6, 1]"
B0043UFG0M,0.02241114370671935,8.0,1.0,"[0.0224, 8, 1]"
B0043UHNL2,0.0036719950507892794,4.0,1.0,"[0.0037, 4, 1]"
B0043UI5O6,0.0051088626793589975,6.0,1.0,"[0.0051, 6, 1]"
B0043UJ2WK,0.0015765630924584407,2.0,1.0,"[0.0016, 2, 1]"
B0043UKZX0,0.001217346185316011,3.0,1.0,"[0.0012, 3, 1]"
B0043UL1AQ,0.002414735875790776,2.0,1.0,"[0.0024, 2, 1]"
B0043VIP9K,0.0006785208246023668,1.0,1.0,"[0.0007, 1, 1]"
B0043VKSIG,0.0005787383503961365,2.0,1.0,"[0.0006, 2, 1]"
B0043VLX6M,5.986948452373825e-05,2.0,1.0,"[0.0001, 2, 1]"
B0043VMLKO,0.0051088626793589975,4.0,1.0,"[0.0051, 4, 1]"
B0043VO41S,0.002833822267456944,6.0,1.0,"[0.0028, 6, 1]"
B0043VO5RG,9.978247420623042e-05,1.0,1.0,"[0.0001, 1, 1]"
B0043VO6GQ,0.0005188688658723982,2.0,1.0,"[0.0005, 2, 1]"
B0043VPU6Q,9.978247420623042e-05,2.0,1.0,"[0.0001, 2, 1]"
B0043WAX80,0.0006186513400786286,2.0,1.0,"[0.0006, 2, 1]"
B0043WCNGU,0.000977868247221058,2.0,1.0,"[0.001, 2, 1]"
B0043WCTX2,0.0006386078349198747,7.0,1.0,"[0.0006, 7, 1]"
B0043WD2PQ,0.0003991298968249217,4.0,1.0,"[0.0004, 4, 1]"
B0043WE3Z4,0.00029934742261869123,2.0,1.0,"[0.0003, 2, 1]"
B0043WECDW,0.00013969546388872258,1.0,1.0,"[0.0001, 1, 1]"
B0043WGDL6,0.0013769981440459797,4.0,1.0,"[0.0014, 4, 1]"
B0043WGEM4,0.00041908639166616775,3.0,1.0,"[0.0004, 3, 1]"
B0043WGI4I,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B0043WGLW2,0.0011375202059510268,2.0,1.0,"[0.0011, 2, 1]"
B0043WH3NI,0.00013969546388872258,1.0,1.0,"[0.0001, 1, 1]"
B0043WIK1M,0.00029934742261869123,2.0,1.0,"[0.0003, 2, 1]"
B0043WJNL8,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B0043WJPHU,0.0002195214432537069,2.0,1.0,"[0.0002, 2, 1]"
B0043WLQT0,0.004310602885709154,6.0,1.0,"[0.0043, 6, 1]"
B0043WN3VE,0.00013969546388872258,1.0,1.0,"[0.0001, 1, 1]"
B0043X2OGS,0.000977868247221058,2.0,1.0,"[0.001, 2, 1]"
B0043X4GSW,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B0043X4PYM,0.00027939092777744517,2.0,1.0,"[0.0003, 2, 1]"
B0043X4Q5K,0.0009179987626973199,2.0,1.0,"[0.0009, 2, 1]"
B0043X5TSS,0.002414735875790776,8.0,1.0,"[0.0024, 8, 1]"
B0043X5U8M,9.978247420623042e-05,1.0,1.0,"[0.0001, 1, 1]"
B0043X5WFS,0.003073300205551897,3.0,1.0,"[0.0031, 3, 1]"
B0043X66BM,0.001177433195633519,2.0,1.0,"[0.0012, 2, 1]"
B0043X6AMW,0.030413698138059032,8.0,1.0,"[0.0304, 8, 1]"
B0043X7S5U,0.0010377377317447964,2.0,1.0,"[0.001, 2, 1]"
B0043X7T4U,0.00031930391745993734,2.0,1.0,"[0.0003, 2, 1]"
B0043X7WLA,0.004589993813486599,4.0,1.0,"[0.0046, 4, 1]"
B0043X7WWE,0.0012373026801572571,2.0,1.0,"[0.0012, 2, 1]"
B0043X81G0,0.00041908639166616775,2.0,1.0,"[0.0004, 2, 1]"
B0043X82S2,0.0005188688658723982,1.0,1.0,"[0.0005, 1, 1]"
B0043X8DQS,0.00027939092777744517,2.0,1.0,"[0.0003, 2, 1]"
B0043X8F3E,0.020654972160689695,8.0,1.0,"[0.0207, 8, 1]"
B0043X8T08,0.0003592169071424295,2.0,1.0,"[0.0004, 2, 1]"
B0043X9NL2,0.00029934742261869123,5.0,1.0,"[0.0003, 5, 1]"
B0043X9X1W,0.0,0.0,0.0,"[0.0, 0, 0]"
B0043XA0KU,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B0043XAN0M,3.991298968249217e-05,1.0,1.0,"[0.0, 1, 1]"
B0043XAQSQ,0.0016164760821409327,2.0,1.0,"[0.0016, 2, 1]"
B0043XBXHO,0.0001197389690474765,1.0,1.0,"[0.0001, 1, 1]"
B0043XBXJW,0.000738390309126105,2.0,1.0,"[0.0007, 2, 1]"
B0043XC0MG,0.0018359975253946397,2.0,1.0,"[0.0018, 2, 1]"
B0043XC2HO,0.0008581292781735816,2.0,1.0,"[0.0009, 2, 1]"
B0043XDP8Y,0.0036719950507892794,3.0,1.0,"[0.0037, 3, 1]"
B0043XSXLS,0.0013370851543634875,1.0,1.0,"[0.0013, 1, 1]"
B0043XV18K,0.009698856492845596,4.0,1.0,"[0.0097, 4, 1]"
B0043XV42S,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B0043YPFVS,9.978247420623042e-05,2.0,1.0,"[0.0001, 2, 1]"
B0043Z809Q,0.0060069049472150715,4.0,1.0,"[0.006, 4, 1]"
B0043ZBJ6W,0.002833822267456944,3.0,1.0,"[0.0028, 3, 1]"
B0043ZDFEQ,0.04597976411423098,44.0,1.0,"[0.046, 44, 1]"
B0043ZFAIA,0.03356682432297591,8.0,1.0,"[0.0336, 8, 1]"
B00440BO1Q,0.0005587818555548903,2.0,1.0,"[0.0006, 2, 1]"
B00440BODY,7.982597936498434e-05,1.0,1.0,"[0.0001, 1, 1]"
B00442FLSG,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B00443S4PW,0.0017960845357121475,3.0,1.0,"[0.0018, 3, 1]"
B00444SIIY,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B00444TZ1S,0.02069488515037219,8.0,1.0,"[0.0207, 8, 1]"
B00444VXYA,0.0003791734019836756,1.0,1.0,"[0.0004, 1, 1]"
B0044679O6,0.0,0.0,0.0,"[0.0, 0, 0]"
B004469Y9O,0.0003592169071424295,1.0,1.0,"[0.0004, 1, 1]"
B00447YCIQ,0.000718433814284859,4.0,1.0,"[0.0007, 4, 1]"
B0044867II,1.9956494841246084e-05,1.0,1.0,"[0.0, 1, 1]"
B0044AE42W,0.0006785208246023668,2.0,1.0,"[0.0007, 2, 1]"
B0044AEBAC,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B0044AHW1C,0.012911852162286215,4.0,1.0,"[0.0129, 4, 1]"
B0044AO43Q,0.001676345566664671,2.0,1.0,"[0.0017, 2, 1]"
B0044BF4L6,0.0017761280408709014,6.0,1.0,"[0.0018, 6, 1]"
B0044BIYU4,0.00017960845357121476,1.0,1.0,"[0.0002, 1, 1]"
B0044CSBII,0.0005787383503961365,2.0,1.0,"[0.0006, 2, 1]"
B0044CTH7C,0.001157476700792273,2.0,1.0,"[0.0012, 2, 1]"
B0044ENUO6,0.0022550839170608072,6.0,1.0,"[0.0023, 6, 1]"
B0044FE1CA,0.0002594344329361991,1.0,1.0,"[0.0003, 1, 1]"
B0044G1OJ2,0.001875910515077132,3.0,1.0,"[0.0019, 3, 1]"
B0044JTI06,0.0015765630924584407,2.0,1.0,"[0.0016, 2, 1]"
B0044JTID8,0.017960845357121474,6.0,1.0,"[0.018, 6, 1]"
B0044JVCEQ,0.00041908639166616775,2.0,1.0,"[0.0004, 2, 1]"
B0044JXGOK,0.00027939092777744517,2.0,1.0,"[0.0003, 2, 1]"
B0044JXK46,0.002674170308726975,2.0,1.0,"[0.0027, 2, 1]"
B0044K2802,0.0008581292781735816,2.0,1.0,"[0.0009, 2, 1]"
B0044LD2MO,0.0005188688658723982,2.0,1.0,"[0.0005, 2, 1]"
B0044LI8BY,0.002414735875790776,14.0,1.0,"[0.0024, 14, 1]"
B0044MIIA4,0.002594344329361991,2.0,1.0,"[0.0026, 2, 1]"
B0044O1KXE,0.001436867628569718,2.0,1.0,"[0.0014, 2, 1]"
B0044O51XE,0.0005986948452373825,1.0,1.0,"[0.0006, 1, 1]"
B0044P7T9C,5.986948452373825e-05,1.0,1.0,"[0.0001, 1, 1]"
B0044S0ZOK,0.0002195214432537069,2.0,1.0,"[0.0002, 2, 1]"
B0044V37QK,0.0015166936079347023,3.0,1.0,"[0.0015, 3, 1]"
B0044VO0WK,0.000718433814284859,1.0,1.0,"[0.0007, 1, 1]"
B00452IN0I,0.0003592169071424295,1.0,1.0,"[0.0004, 1, 1]"
B00454U0LQ,0.0,0.0,0.0,"[0.0, 0, 0]"
B00455VWTE,0.0015965195872996868,12.0,1.0,"[0.0016, 12, 1]"
B00455XFN0,0.00239477938094953,2.0,1.0,"[0.0024, 2, 1]"
B00455ZFOW,0.0005188688658723982,2.0,1.0,"[0.0005, 2, 1]"
B00456ET2K,0.0,0.0,0.0,"[0.0, 0, 0]"
B00456HBUM,0.0003392604123011834,1.0,1.0,"[0.0003, 1, 1]"
B00456JB1O,9.978247420623042e-05,2.0,1.0,"[0.0001, 2, 1]"
B00456TR3Q,0.00019956494841246085,1.0,1.0,"[0.0002, 1, 1]"
B00457ZAV8,0.00041908639166616775,2.0,1.0,"[0.0004, 2, 1]"
B0045AF6KU,0.0006186513400786286,3.0,1.0,"[0.0006, 3, 1]"
B0045AH20M,0.000718433814284859,2.0,1.0,"[0.0007, 2, 1]"
B0045CKCI4,0.000478955876189906,5.0,1.0,"[0.0005, 5, 1]"
