user_id,nu,rating_percentile,ru
31673,91,18.53,3.96
31674,78,7.87,3.78
31675,68,4.12,4.0
31676,98,28.34,4.03
31677,134,81.37,4.84
31678,92,19.77,3.54
31679,79,8.36,4.03
31680,91,18.53,3.84
31681,92,19.77,3.79
31682,127,74.02,4.31
31683,105,39.84,3.89
31684,98,28.34,3.71
31685,86,13.32,4.74
31686,125,71.57,3.41
31687,128,75.17,4.06
31688,111,50.5,3.95
31689,100,31.41,2.42
31690,92,19.77,3.77
31691,131,78.46,4.27
31692,90,17.43,4.57
31693,93,21.1,4.38
31694,98,28.34,3.05
31695,85,12.38,3.94
31696,99,29.83,3.14
31697,52,1.89,4.77
31698,92,19.77,4.38
31699,123,69.06,4.76
31700,75,6.52,3.89
31701,74,6.1,4.88
31702,93,21.1,3.59
31703,129,76.32,3.61
31704,107,43.36,4.23
31705,113,53.95,3.98
31706,137,83.99,3.64
31707,105,39.84,3.98
31708,118,61.89,3.8
31709,92,19.77,4.38
31710,88,15.37,4.15
31711,88,15.37,3.7
31712,103,36.43,4.59
31713,138,84.81,3.94
31714,37,0.82,3.43
31715,117,60.41,3.7
31716,106,41.57,3.45
31717,133,80.37,3.27
31718,100,31.41,3.98
31719,134,81.37,3.37
31720,93,21.1,3.73
31721,144,88.95,3.53
31722,106,41.57,3.51
31723,119,63.38,3.41
31724,106,41.57,3.89
31725,129,76.32,4.24
31726,99,29.83,4.09
31727,102,34.73,3.37
31728,122,67.7,4.07
31729,164,97.06,3.97
31730,103,36.43,3.9
31731,102,34.73,3.75
31732,111,50.5,4.39
31733,65,3.43,4.31
31734,28,0.22,3.89
31735,101,33.07,3.85
31736,98,28.34,3.22
31737,102,34.73,4.13
31738,101,33.07,4.81
31739,111,50.5,3.69
31740,136,83.15,3.65
31741,127,74.02,3.08
31742,95,23.83,3.93
31743,117,60.41,3.56
31744,112,52.22,3.66
31745,161,96.31,2.58
31746,139,85.57,4.04
31747,128,75.17,3.58
31748,100,31.41,1.74
31749,108,45.15,4.51
31750,98,28.34,4.09
31751,53,1.98,4.09
31752,113,53.95,4.15
31753,109,46.94,3.91
31754,169,98.07,3.85
31755,140,86.29,3.2
31756,104,38.15,3.54
31757,113,53.95,3.57
31758,112,52.22,4.67
31759,141,86.99,3.35
31760,178,99.24,4.06
31761,76,6.94,4.29
31762,111,50.5,3.63
31763,131,78.46,4.03
31764,99,29.83,3.85
31765,113,53.95,4.09
31766,117,60.41,3.45
31767,134,81.37,4.03
31768,75,6.52,4.52
31769,100,31.41,3.84
31770,104,38.15,3.35
31771,91,18.53,4.03
31772,138,84.81,4.37
31773,97,26.8,4.89
31774,95,23.83,3.88
31775,141,86.99,4.5
31776,130,77.42,3.99
31777,127,74.02,4.16
31778,137,83.99,3.77
31779,99,29.83,4.75
31780,134,81.37,3.69
31781,105,39.84,3.91
31782,168,97.9,4.02
31783,81,9.52,4.65
31784,112,52.22,4.08
31785,114,55.65,4.17
31786,86,13.32,3.52
31787,91,18.53,4.64
31788,104,38.15,3.62
31789,113,53.95,3.81
31790,91,18.53,4.52
31791,120,64.93,3.78
31792,119,63.38,4.69
31793,108,45.15,3.92
31794,134,81.37,2.9
31795,144,88.95,3.46
31796,108,45.15,3.44
31797,115,57.27,3.71
31798,90,17.43,3.5
31799,106,41.57,3.65
31800,103,36.43,3.62
31801,148,91.33,4.24
31802,100,31.41,4.35
31803,126,72.82,4.02
31804,88,15.37,4.49
31805,95,23.83,4.24
31806,93,21.1,3.61
31807,117,60.41,3.48
31808,113,53.95,3.43
31809,129,76.32,3.4
31810,113,53.95,4.85
31811,128,75.17,4.34
31812,108,45.15,3.69
31813,75,6.52,4.16
31814,72,5.35,4.29
31815,122,67.7,3.82
31816,123,69.06,4.02
31817,120,64.93,3.87
31818,146,90.17,3.82
31819,67,3.84,4.42
31820,118,61.89,4.11
31821,80,8.92,3.59
31822,71,5.01,4.55
31823,99,29.83,4.22
31824,154,93.96,3.34
31825,136,83.15,4.01
31826,103,36.43,3.49
31827,118,61.89,4.45
31828,133,80.37,3.68
31829,120,64.93,4.75
31830,146,90.17,3.44
31831,99,29.83,3.31
31832,113,53.95,3.64
31833,71,5.01,4.03
31834,120,64.93,3.68
31835,127,74.02,3.42
31836,125,71.57,3.94
31837,106,41.57,4.4
31838,103,36.43,3.75
31839,157,95.08,4.38
31840,112,52.22,3.71
31841,96,25.28,3.47
31842,137,83.99,4.39
31843,102,34.73,4.54
31844,94,22.45,3.47
31845,118,61.89,4.79
31846,116,58.85,3.77
31847,113,53.95,3.53
31848,88,15.37,3.74
31849,136,83.15,3.99
31850,93,21.1,4.57
31851,88,15.37,2.97
31852,181,99.46,3.66
31853,123,69.06,4.21
31854,102,34.73,3.36
31855,128,75.17,4.62
31856,119,63.38,4.37
31857,127,74.02,4.37
31858,142,87.65,4.05
31859,144,88.95,3.76
31860,142,87.65,4.14
31861,160,96.04,4.08
31862,93,21.1,4.91
31863,38,0.88,4.34
31864,69,4.4,3.72
31865,33,0.55,3.97
31866,84,11.57,3.89
31867,146,90.17,3.59
31868,133,80.37,3.77
31869,145,89.56,4.17
31870,102,34.73,4.06
31871,120,64.93,3.92
31872,92,19.77,3.74
31873,108,45.15,3.23
31874,101,33.07,4.36
31875,115,57.27,3.34
31876,114,55.65,4.38
31877,122,67.7,3.83
31878,115,57.27,3.83
31879,79,8.36,4.11
31880,125,71.57,3.56
31881,122,67.7,3.43
31882,93,21.1,4.15
31883,127,74.02,3.83
31884,38,0.88,4.32
31885,121,66.36,4.98
31886,154,93.96,3.32
31887,167,97.72,4.65
31888,132,79.43,4.98
31889,115,57.27,3.58
31890,115,57.27,4.13
31891,118,61.89,3.8
31892,99,29.83,4.86
31893,102,34.73,3.49
31894,102,34.73,4.25
31895,90,17.43,3.97
31896,152,93.14,3.55
31897,125,71.57,3.39
31898,112,52.22,4.33
31899,155,94.35,3.52
31900,121,66.36,4.6
31901,119,63.38,3.65
31902,114,55.65,4.16
31903,119,63.38,2.78
31904,102,34.73,4.52
31905,117,60.41,4.32
31906,117,60.41,4.52
31907,99,29.83,3.19
31908,171,98.42,4.42
31909,46,1.39,4.98
31910,97,26.8,3.45
31911,124,70.35,3.31
31912,112,52.22,3.95
31913,116,58.85,4.87
31914,95,23.83,3.72
31915,106,41.57,4.44
31916,152,93.14,4.45
31917,109,46.94,3.42
31918,72,5.35,3.97
31919,101,33.07,3.53
31920,130,77.42,4.26
31921,112,52.22,3.28
31922,105,39.84,4.06
31923,134,81.37,3.55
31924,149,91.83,4.23
31925,127,74.02,4.99
31926,124,70.35,3.9
31927,99,29.83,4.17
31928,151,92.72,4.52
31929,94,22.45,4.43
31930,104,38.15,3.24
31931,24,0.05,4.29
31932,121,66.36,4.57
31933,139,85.57,3.65
31934,69,4.4,4.67
31935,115,57.27,3.88
31936,158,95.43,3.75
31937,82,10.17,4.1
31938,122,67.7,4.04
31939,97,26.8,3.14
31940,115,57.27,3.97
31941,174,98.83,4.79
31942,108,45.15,4.17
31943,115,57.27,4.23
31944,103,36.43,3.83
31945,115,57.27,4.0
31946,111,50.5,3.89
31947,134,81.37,2.46
31948,96,25.28,4.01
31949,87,14.35,4.41
31950,110,48.74,3.55
31951,95,23.83,3.93
31952,126,72.82,4.27
31953,107,43.36,3.84
31954,117,60.41,3.74
31955,85,12.38,3.99
31956,101,33.07,3.69
31957,145,89.56,4.28
31958,107,43.36,4.13
31959,157,95.08,4.12
31960,116,58.85,4.4
31961,96,25.28,4.24
31962,114,55.65,3.95
31963,132,79.43,4.67
31964,108,45.15,4.65
31965,111,50.5,4.95
31966,99,29.83,3.51
31967,78,7.87,4.58
31968,149,91.83,3.9
31969,86,13.32,4.26
31970,107,43.36,4.86
31971,154,93.96,4.32
31972,151,92.72,4.13
31973,84,11.57,3.32
31974,99,29.83,4.17
31975,120,64.93,4.59
31976,95,23.83,4.45
31977,105,39.84,4.17
31978,88,15.37,4.41
31979,85,12.38,3.75
31980,110,48.74,3.38
31981,148,91.33,3.45
31982,85,12.38,2.64
31983,103,36.43,4.41
31984,112,52.22,3.49
31985,86,13.32,3.79
31986,134,81.37,4.22
31987,110,48.74,3.75
31988,141,86.99,3.52
31989,119,63.38,4.55
31990,100,31.41,3.98
31991,70,4.69,4.23
31992,72,5.35,4.51
31993,124,70.35,3.7
31994,107,43.36,3.65
31995,115,57.27,3.99
31996,174,98.83,3.82
31997,75,6.52,5.0
31998,130,77.42,4.05
31999,135,82.31,3.92
32000,143,88.31,4.09
32001,86,13.32,3.37
32002,71,5.01,4.35
32003,94,22.45,3.89
32004,109,46.94,3.36
32005,122,67.7,4.37
32006,108,45.15,3.96
32007,96,25.28,4.03
32008,104,38.15,4.2
32009,67,3.84,3.16
32010,114,55.65,3.52
32011,112,52.22,4.16
32012,114,55.65,3.96
32013,152,93.14,3.79
32014,95,23.83,3.96
32015,93,21.1,4.04
32016,108,45.15,3.72
32017,101,33.07,4.5
32018,83,10.86,4.6
32019,93,21.1,4.24
32020,88,15.37,4.97
32021,165,97.29,3.83
32022,103,36.43,4.06
32023,138,84.81,3.78
32024,93,21.1,3.55
32025,76,6.94,4.54
32026,95,23.83,4.67
32027,96,25.28,3.97
32028,56,2.28,4.11
32029,91,18.53,3.7
32030,85,12.38,2.89
32031,111,50.5,3.79
32032,79,8.36,4.32
32033,181,99.46,4.4
32034,149,91.83,4.33
32035,172,98.58,4.31
32036,120,64.93,4.49
32037,104,38.15,4.31
32038,88,15.37,4.15
32039,118,61.89,4.97
32040,131,78.46,3.88
32041,159,95.75,4.35
32042,126,72.82,4.08
32043,139,85.57,3.43
32044,137,83.99,3.85
32045,106,41.57,3.85
32046,73,5.7,3.59
32047,108,45.15,3.73
32048,98,28.34,3.77
32049,113,53.95,3.65
32050,122,67.7,4.29
32051,135,82.31,3.95
32052,171,98.42,3.95
32053,132,79.43,3.9
32054,117,60.41,3.57
32055,190,99.88,3.46
32056,116,58.85,4.02
32057,87,14.35,4.17
32058,177,99.15,4.21
32059,124,70.35,4.16
32060,34,0.62,4.24
32061,88,15.37,4.07
32062,82,10.17,4.87
32063,130,77.42,3.84
32064,109,46.94,4.1
32065,106,41.57,4.66
32066,112,52.22,4.11
32067,106,41.57,3.53
32068,128,75.17,3.94
32069,84,11.57,4.46
32070,140,86.29,4.41
32071,139,85.57,3.88
32072,101,33.07,3.29
32073,125,71.57,4.62
32074,97,26.8,3.78
32075,116,58.85,3.74
32076,109,46.94,3.56
32077,68,4.12,3.22
32078,124,70.35,4.25
32079,115,57.27,4.02
32080,118,61.89,3.99
32081,131,78.46,3.77
32082,100,31.41,3.53
32083,151,92.72,4.44
32084,133,80.37,3.48
32085,111,50.5,3.86
32086,116,58.85,3.22
32087,88,15.37,3.68
32088,161,96.31,4.37
32089,132,79.43,4.14
32090,119,63.38,3.76
32091,112,52.22,4.26
32092,142,87.65,4.53
32093,117,60.41,3.97
32094,116,58.85,3.43
32095,108,45.15,4.25
32096,116,58.85,3.86
32097,122,67.7,3.73
32098,126,72.82,4.31
32099,123,69.06,3.89
32100,103,36.43,4.04
32101,131,78.46,3.62
32102,115,57.27,4.4
32103,92,19.77,4.5
32104,101,33.07,3.87
32105,87,14.35,4.08
32106,107,43.36,3.92
32107,90,17.43,4.19
32108,115,57.27,3.54
32109,109,46.94,3.83
32110,96,25.28,4.05
32111,142,87.65,3.65
32112,103,36.43,4.41
32113,127,74.02,4.04
32114,110,48.74,4.44
32115,106,41.57,3.9
32116,90,17.43,4.03
32117,95,23.83,3.39
32118,82,10.17,3.76
32119,75,6.52,4.73
32120,93,21.1,3.81
32121,78,7.87,4.63
32122,113,53.95,3.18
32123,135,82.31,3.53
32124,139,85.57,4.94
32125,58,2.46,4.21
32126,143,88.31,4.32
32127,90,17.43,4.34
32128,21,0.01,4.0
32129,102,34.73,3.64
32130,138,84.81,3.48
32131,130,77.42,4.15
32132,100,31.41,3.15
32133,90,17.43,4.21
32134,133,80.37,4.59
32135,121,66.36,3.64
32136,104,38.15,4.23
32137,102,34.73,3.91
32138,113,53.95,3.99
32139,172,98.58,3.8
32140,149,91.83,4.03
32141,115,57.27,3.78
32142,96,25.28,4.06
32143,98,28.34,3.71
32144,109,46.94,4.12
32145,88,15.37,3.23
32146,126,72.82,4.52
32147,84,11.57,3.27
32148,146,90.17,4.73
32149,169,98.07,3.95
32150,94,22.45,4.04
32151,108,45.15,3.81
32152,113,53.95,4.16
32153,153,93.54,4.31
32154,70,4.69,4.0
32155,114,55.65,4.6
32156,103,36.43,3.59
32157,105,39.84,4.0
32158,123,69.06,4.31
32159,102,34.73,4.22
32160,169,98.07,3.91
32161,133,80.37,3.83
32162,153,93.54,3.52
32163,132,79.43,3.49
32164,119,63.38,4.14
32165,97,26.8,4.85
32166,137,83.99,4.57
32167,96,25.28,3.17
32168,111,50.5,3.73
32169,95,23.83,3.71
32170,138,84.81,3.81
32171,147,90.78,3.66
32172,87,14.35,3.33
32173,125,71.57,4.17
32174,47,1.47,3.81
32175,88,15.37,3.7
32176,126,72.82,3.82
32177,142,87.65,3.43
32178,83,10.86,4.54
32179,94,22.45,3.56
32180,135,82.31,3.48
32181,32,0.47,3.56
32182,148,91.33,3.74
32183,109,46.94,3.72
32184,113,53.95,3.94
32185,65,3.43,4.42
32186,128,75.17,4.05
32187,81,9.52,3.99
32188,112,52.22,3.9
32189,156,94.71,3.17
32190,105,39.84,3.91
32191,149,91.83,4.9
32192,109,46.94,3.89
32193,117,60.41,3.1
32194,144,88.95,3.69
32195,106,41.57,4.06
32196,82,10.17,4.33
32197,92,19.77,4.08
32198,137,83.99,4.08
32199,176,99.05,4.72
32200,80,8.92,4.51
32201,161,96.31,4.81
32202,138,84.81,3.91
32203,117,60.41,4.26
32204,156,94.71,3.41
32205,143,88.31,3.51
32206,119,63.38,3.92
32207,91,18.53,3.34
32208,85,12.38,3.85
32209,58,2.46,3.05
32210,96,25.28,3.97
32211,141,86.99,3.99
32212,126,72.82,4.62
32213,103,36.43,4.17
32214,91,18.53,4.48
32215,134,81.37,3.48
32216,88,15.37,4.56
32217,118,61.89,3.32
32218,78,7.87,4.32
32219,98,28.34,3.93
32220,88,15.37,3.95
32221,112,52.22,3.98
32222,124,70.35,3.01
32223,119,63.38,4.03
32224,93,21.1,3.92
32225,98,28.34,3.79
32226,136,83.15,4.99
32227,104,38.15,4.03
32228,118,61.89,4.88
32229,49,1.64,4.84
32230,97,26.8,4.51
32231,120,64.93,4.26
32232,122,67.7,4.29
32233,85,12.38,4.24
32234,117,60.41,4.63
32235,131,78.46,4.21
32236,116,58.85,4.07
32237,106,41.57,3.99
32238,124,70.35,4.05
32239,96,25.28,4.23
32240,91,18.53,3.26
32241,112,52.22,4.0
32242,76,6.94,3.97
32243,109,46.94,4.8
32244,76,6.94,4.57
32245,108,45.15,4.13
32246,97,26.8,3.92
32247,88,15.37,3.74
32248,85,12.38,3.09
32249,97,26.8,3.66
32250,115,57.27,4.6
32251,150,92.28,4.35
32252,153,93.54,3.94
32253,95,23.83,4.76
32254,116,58.85,3.93
32255,111,50.5,4.32
32256,74,6.1,3.68
32257,112,52.22,4.04
32258,96,25.28,4.28
32259,135,82.31,4.39
32260,132,79.43,4.24
32261,122,67.7,4.74
32262,128,75.17,4.08
32263,68,4.12,4.19
32264,116,58.85,4.47
32265,111,50.5,3.42
32266,36,0.76,3.86
32267,141,86.99,4.57
32268,95,23.83,4.18
32269,166,97.51,3.64
32270,92,19.77,4.09
32271,107,43.36,4.85
32272,84,11.57,4.27
32273,135,82.31,3.54
32274,114,55.65,4.21
32275,126,72.82,3.49
32276,107,43.36,3.68
32277,105,39.84,3.99
32278,104,38.15,4.16
32279,119,63.38,4.68
32280,111,50.5,4.23
32281,72,5.35,4.38
32282,116,58.85,3.19
32283,118,61.89,3.86
32284,103,36.43,3.64
32285,71,5.01,4.34
32286,127,74.02,3.37
32287,102,34.73,4.5
32288,91,18.53,3.48
32289,121,66.36,4.18
32290,144,88.95,4.32
32291,68,4.12,4.72
32292,142,87.65,4.37
32293,120,64.93,3.66
32294,69,4.4,3.97
32295,40,0.99,3.52
32296,149,91.83,4.29
32297,135,82.31,3.18
32298,100,31.41,2.84
32299,106,41.57,4.6
32300,96,25.28,4.61
32301,116,58.85,3.6
32302,115,57.27,3.51
32303,74,6.1,3.76
32304,71,5.01,4.45
32305,193,99.94,3.46
32306,130,77.42,3.18
32307,114,55.65,4.59
32308,118,61.89,3.54
32309,88,15.37,4.44
32310,105,39.84,2.37
32311,82,10.17,4.41
32312,147,90.78,3.59
32313,76,6.94,3.83
32314,150,92.28,4.15
32315,87,14.35,4.55
32316,106,41.57,3.77
32317,119,63.38,3.78
32318,107,43.36,4.71
32319,94,22.45,4.55
32320,133,80.37,4.13
32321,113,53.95,3.45
32322,100,31.41,4.85
32323,87,14.35,3.87
32324,81,9.52,3.28
32325,99,29.83,4.41
32326,114,55.65,3.82
32327,114,55.65,3.68
32328,88,15.37,4.72
32329,110,48.74,4.33
32330,105,39.84,4.27
32331,111,50.5,3.72
32332,154,93.96,4.19
32333,125,71.57,4.09
32334,109,46.94,3.68
32335,97,26.8,3.41
32336,81,9.52,4.99
32337,111,50.5,4.36
32338,184,99.63,3.52
32339,116,58.85,4.26
32340,125,71.57,3.9
32341,92,19.77,3.37
32342,156,94.71,4.19
32343,97,26.8,4.01
32344,104,38.15,4.88
32345,105,39.84,4.32
32346,167,97.72,4.25
32347,100,31.41,3.57
32348,96,25.28,4.27
32349,107,43.36,3.88
32350,106,41.57,4.53
32351,26,0.11,3.62
32352,107,43.36,3.73
32353,114,55.65,4.07
32354,158,95.43,3.82
32355,81,9.52,4.63
32356,114,55.65,4.79
32357,134,81.37,4.28
32358,124,70.35,4.05
32359,92,19.77,4.65
32360,120,64.93,4.53
32361,124,70.35,4.11
32362,110,48.74,4.17
32363,98,28.34,4.37
32364,150,92.28,3.66
32365,84,11.57,4.17
32366,107,43.36,4.1
32367,107,43.36,4.04
32368,116,58.85,4.23
32369,116,58.85,4.18
32370,71,5.01,4.63
32371,91,18.53,4.22
32372,102,34.73,3.95
32373,105,39.84,4.07
32374,98,28.34,4.37
32375,73,5.7,4.9
32376,163,96.82,3.87
32377,130,77.42,4.13
32378,95,23.83,4.88
32379,109,46.94,4.69
32380,117,60.41,3.28
32381,92,19.77,4.32
32382,83,10.86,4.0
32383,97,26.8,4.33
32384,71,5.01,4.89
32385,124,70.35,3.45
32386,109,46.94,4.02
32387,91,18.53,4.59
32388,113,53.95,3.87
32389,118,61.89,3.72
32390,82,10.17,4.6
32391,78,7.87,4.79
32392,107,43.36,4.6
32393,101,33.07,3.8
32394,95,23.83,4.24
32395,107,43.36,3.64
32396,129,76.32,3.85
32397,150,92.28,3.25
32398,93,21.1,4.13
32399,136,83.15,3.24
32400,122,67.7,4.98
32401,104,38.15,3.68
32402,105,39.84,4.03
32403,94,22.45,4.15
32404,99,29.83,3.89
32405,32,0.47,3.72
32406,59,2.57,4.86
32407,86,13.32,3.8
32408,69,4.4,3.54
32409,120,64.93,4.08
32410,159,95.75,3.97
32411,69,4.4,4.03
32412,82,10.17,4.04
32413,132,79.43,4.18
32414,76,6.94,3.7
32415,122,67.7,4.31
32416,134,81.37,4.1
32417,142,87.65,3.68
32418,123,69.06,3.15
32419,182,99.52,3.89
32420,118,61.89,4.08
32421,150,92.28,4.41
32422,97,26.8,3.23
32423,101,33.07,3.73
32424,73,5.7,4.96
32425,145,89.56,3.79
32426,115,57.27,4.96
32427,105,39.84,4.02
32428,29,0.27,4.62
32429,75,6.52,4.6
32430,77,7.39,3.62
32431,116,58.85,3.98
32432,103,36.43,3.43
32433,83,10.86,4.65
32434,96,25.28,4.43
32435,145,89.56,3.65
32436,79,8.36,3.19
32437,92,19.77,3.88
32438,93,21.1,3.97
32439,126,72.82,4.1
32440,144,88.95,3.02
32441,129,76.32,3.52
32442,106,41.57,3.56
32443,61,2.82,3.54
32444,135,82.31,5.0
32445,77,7.39,4.55
32446,114,55.65,4.03
32447,118,61.89,4.1
32448,99,29.83,4.05
32449,112,52.22,4.95
32450,134,81.37,3.92
32451,88,15.37,4.82
32452,118,61.89,3.92
32453,124,70.35,4.19
32454,98,28.34,3.39
32455,108,45.15,4.15
32456,97,26.8,4.53
32457,108,45.15,4.97
32458,30,0.32,4.07
32459,80,8.92,3.72
32460,120,64.93,4.16
32461,127,74.02,3.71
32462,105,39.84,4.49
32463,138,84.81,3.71
32464,127,74.02,4.58
32465,105,39.84,4.27
32466,92,19.77,3.92
32467,134,81.37,4.46
32468,132,79.43,3.52
32469,121,66.36,3.91
32470,85,12.38,3.74
32471,94,22.45,4.3
32472,103,36.43,4.2
32473,111,50.5,3.87
32474,101,33.07,4.24
32475,143,88.31,3.78
32476,152,93.14,3.77
32477,132,79.43,4.14
32478,134,81.37,4.24
32479,95,23.83,3.17
32480,130,77.42,3.64
32481,85,12.38,3.6
32482,107,43.36,4.24
32483,114,55.65,4.32
32484,116,58.85,4.34
32485,103,36.43,4.0
32486,130,77.42,4.15
32487,149,91.83,3.7
32488,82,10.17,2.51
32489,119,63.38,3.87
32490,179,99.33,3.21
32491,116,58.85,4.95
32492,146,90.17,4.08
32493,105,39.84,4.59
32494,133,80.37,5.0
32495,94,22.45,4.53
32496,116,58.85,3.99
32497,102,34.73,3.81
32498,117,60.41,4.29
32499,128,75.17,4.7
32500,82,10.17,3.65
32501,141,86.99,4.4
32502,114,55.65,3.3
32503,112,52.22,4.38
32504,50,1.72,4.1
32505,145,89.56,3.99
32506,129,76.32,3.86
32507,91,18.53,4.11
32508,117,60.41,3.4
32509,123,69.06,4.42
32510,88,15.37,3.81
32511,97,26.8,4.02
32512,101,33.07,3.54
32513,89,16.38,4.46
32514,120,64.93,4.2
32515,117,60.41,4.52
32516,105,39.84,4.16
32517,102,34.73,3.72
32518,112,52.22,3.99
32519,90,17.43,3.72
32520,100,31.41,3.58
32521,143,88.31,3.29
32522,128,75.17,3.91
32523,97,26.8,3.98
32524,109,46.94,3.71
32525,110,48.74,4.6
32526,101,33.07,4.19
32527,81,9.52,3.53
32528,139,85.57,4.1
32529,109,46.94,4.68
32530,87,14.35,3.3
32531,68,4.12,4.87
32532,140,86.29,3.24
32533,114,55.65,3.75
32534,113,53.95,4.0
32535,94,22.45,3.41
32536,93,21.1,3.98
32537,153,93.54,2.96
32538,131,78.46,4.19
32539,142,87.65,3.58
32540,146,90.17,4.36
32541,113,53.95,3.74
32542,136,83.15,3.88
32543,113,53.95,3.92
32544,41,1.04,3.49
32545,124,70.35,3.77
32546,87,14.35,4.14
32547,120,64.93,3.26
32548,137,83.99,3.1
32549,84,11.57,4.12
32550,107,43.36,4.79
32551,126,72.82,3.67
32552,124,70.35,3.51
32553,149,91.83,4.28
32554,130,77.42,3.49
32555,151,92.72,4.25
32556,103,36.43,4.91
32557,142,87.65,4.1
32558,109,46.94,3.82
32559,108,45.15,3.98
32560,131,78.46,3.35
32561,116,58.85,3.65
32562,118,61.89,3.64
32563,104,38.15,4.67
32564,131,78.46,4.15
32565,91,18.53,4.89
32566,102,34.73,4.63
32567,105,39.84,3.85
32568,146,90.17,3.73
32569,127,74.02,3.84
32570,148,91.33,3.09
32571,122,67.7,3.49
32572,120,64.93,4.08
32573,98,28.34,4.51
32574,172,98.58,4.97
32575,101,33.07,3.78
32576,181,99.46,3.76
32577,82,10.17,4.7
32578,129,76.32,3.33
32579,113,53.95,3.82
32580,125,71.57,3.26
32581,132,79.43,4.49
32582,77,7.39,5.0
32583,120,64.93,4.08
32584,99,29.83,3.89
32585,103,36.43,3.65
32586,150,92.28,3.23
32587,138,84.81,4.01
32588,132,79.43,3.84
32589,146,90.17,4.38
32590,79,8.36,4.71
32591,83,10.86,3.95
32592,183,99.57,3.97
32593,103,36.43,4.27
32594,107,43.36,3.75
32595,125,71.57,4.28
32596,141,86.99,4.18
32597,148,91.33,3.39
32598,128,75.17,3.73
32599,106,41.57,3.29
32600,107,43.36,3.62
32601,101,33.07,4.04
32602,115,57.27,4.96
32603,114,55.65,3.57
32604,128,75.17,3.42
32605,122,67.7,3.86
32606,147,90.78,3.78
32607,147,90.78,2.93
32608,128,75.17,3.2
32609,85,12.38,3.35
32610,82,10.17,4.3
32611,157,95.08,3.56
32612,130,77.42,4.91
32613,87,14.35,4.48
32614,72,5.35,4.56
32615,126,72.82,4.12
32616,96,25.28,4.86
32617,169,98.07,4.7
32618,100,31.41,4.02
32619,112,52.22,3.54
32620,83,10.86,2.92
32621,111,50.5,4.71
32622,156,94.71,4.41
32623,123,69.06,3.93
32624,107,43.36,4.3
32625,112,52.22,3.7
32626,108,45.15,3.79
32627,116,58.85,5.0
32628,134,81.37,3.75
32629,96,25.28,3.74
32630,129,76.32,5.0
32631,67,3.84,4.99
32632,128,75.17,4.62
32633,59,2.57,4.95
32634,74,6.1,4.46
32635,184,99.63,3.65
32636,84,11.57,4.3
32637,108,45.15,4.68
32638,117,60.41,4.28
32639,128,75.17,3.99
32640,79,8.36,4.41
32641,93,21.1,3.89
32642,95,23.83,3.75
32643,105,39.84,4.19
32644,104,38.15,4.32
32645,84,11.57,4.49
32646,118,61.89,4.15
32647,73,5.7,3.37
32648,116,58.85,4.08
32649,166,97.51,3.98
32650,98,28.34,4.65
32651,105,39.84,4.19
32652,84,11.57,4.36
32653,101,33.07,3.39
32654,125,71.57,3.77
32655,78,7.87,3.79
32656,78,7.87,3.81
32657,99,29.83,4.31
32658,104,38.15,3.28
32659,116,58.85,3.72
32660,77,7.39,4.08
32661,76,6.94,4.91
32662,72,5.35,4.46
32663,90,17.43,4.24
32664,113,53.95,3.69
32665,131,78.46,4.57
32666,116,58.85,4.71
32667,164,97.06,4.76
32668,98,28.34,4.63
32669,150,92.28,3.99
32670,100,31.41,3.77
32671,119,63.38,3.46
32672,98,28.34,3.54
32673,130,77.42,3.72
32674,87,14.35,4.63
32675,100,31.41,4.67
32676,88,15.37,4.43
32677,27,0.16,3.81
32678,122,67.7,3.66
32679,99,29.83,3.4
32680,110,48.74,3.97
32681,116,58.85,4.03
32682,118,61.89,3.98
32683,112,52.22,4.14
32684,118,61.89,3.48
32685,109,46.94,4.06
32686,92,19.77,4.59
32687,159,95.75,4.13
32688,78,7.87,4.23
32689,133,80.37,4.62
32690,160,96.04,3.93
32691,81,9.52,4.69
32692,115,57.27,3.37
32693,42,1.11,3.21
32694,102,34.73,3.76
32695,112,52.22,3.15
32696,109,46.94,3.98
32697,126,72.82,4.43
32698,88,15.37,4.07
32699,79,8.36,3.3
32700,68,4.12,4.31
32701,105,39.84,3.81
32702,131,78.46,4.34
32703,152,93.14,4.1
32704,110,48.74,3.88
32705,135,82.31,4.16
32706,83,10.86,3.57
32707,138,84.81,4.93
32708,90,17.43,3.97
32709,97,26.8,4.04
32710,169,98.07,3.36
32711,83,10.86,4.95
32712,97,26.8,3.82
32713,85,12.38,3.67
32714,74,6.1,3.28
32715,116,58.85,3.92
32716,83,10.86,3.57
32717,135,82.31,3.61
32718,130,77.42,3.92
32719,121,66.36,3.8
32720,75,6.52,4.59
32721,37,0.82,3.95
32722,46,1.39,5.0
32723,73,5.7,3.84
32724,68,4.12,3.9
32725,122,67.7,4.36
32726,110,48.74,4.35
32727,158,95.43,4.13
32728,136,83.15,3.86
32729,79,8.36,4.32
32730,116,58.85,4.41
32731,99,29.83,4.68
32732,100,31.41,3.28
32733,50,1.72,3.92
32734,83,10.86,3.73
32735,111,50.5,4.47
32736,142,87.65,4.96
32737,97,26.8,4.59
32738,139,85.57,3.63
32739,136,83.15,3.62
32740,120,64.93,3.73
32741,122,67.7,3.66
32742,86,13.32,4.26
32743,133,80.37,4.0
32744,78,7.87,4.19
32745,194,99.96,3.7
32746,103,36.43,3.04
32747,138,84.81,3.08
